"propertyLocation_id","props.bedrooms","props.bathrooms","props.price","props.variableData","props.zestimate","props.rentestimate","props.livingArea","props.lotAreaValue","propertyType_id","propertyUnit_id"
7222,3,"2",320000,"Sold 12/13/2022",324800,1849,1266,"5227.2",1,2
7223,3,"2",305000,"Sold 12/12/2022",309600,1700,1243,"0.324",1,1
7224,4,"3",445000,"Sold 12/12/2022",451600,2462,2358,"8189.28",1,2
7225,5,"9",5600000,"Sold 12/09/2022",5627300,24652,15675,"12.5",1,1
7226,3,"2",515000,"Sold 12/09/2022",522500,2279,2209,"7143.84",1,2
7227,3,"3",365000,"Sold 12/07/2022",370200,1949,1307,"0.304",1,1
7228,4,"3",385000,"Sold 12/06/2022",390400,2594,2299,"6534",1,2
7229,4,"3",500000,"Sold 12/06/2022",507000,2299,2014,"0.28",1,1
7230,4,"3",452500,"Sold 12/06/2022",458900,2360,2104,"10454.4",1,2
7231,3,"2",218375,"Sold 12/02/2022",368400,1800,1187,"0.3",1,1
7232,3,"2",425000,"Sold 12/02/2022",430700,2094,1496,"6098.4",1,2
7233,4,"3",476000,"Sold 12/01/2022",482400,2740,2360,"9844.56",1,2
7234,5,"3",515000,"Sold 12/01/2022",521900,2751,2780,"0.3",1,1
7235,4,"3",489000,"Sold 12/01/2022",495500,2394,2167,"10193.04",1,2
7236,6,"5",880000,"Sold 12/01/2022",891700,4336,5367,"0.25",1,1
7237,3,"4",596500,"Sold 12/01/2022",534500,2709,2429,"2047",1,2
7238,3,"2",285000,"Sold 11/30/2022",288800,1700,1357,"9147.6",1,2
7239,4,"3",540000,"Sold 11/30/2022",547100,2790,2432,"10018.8",1,2
7240,3,"2",500000,"Sold 11/30/2022",506600,2279,2066,"0.29",1,1
7241,3,"3",437000,"Sold 11/30/2022",442800,2600,2001,"2265",1,2
7242,3,"2",300000,"Sold 11/29/2022",303900,1700,1292,"0.278",1,1
7243,3,"3",440000,"Sold 11/28/2022",445700,2194,1773,"10280.16",1,2
7244,3,"2",385000,"Sold 11/23/2022",389600,1944,1568,"0.51",1,1
7245,3,"2",375000,"Sold 11/22/2022",379400,1900,1375,"0.287",1,1
7246,4,"3",475000,"Sold 11/22/2022",480600,2299,2228,"6969.6",1,2
7247,3,"3",455000,"Sold 11/21/2022",505800,2250,1952,"0.25",1,1
7248,4,"3",730000,"Sold 11/21/2022",738500,3589,3318,"6534",1,2
7249,3,"2",315000,"Sold 11/18/2022",318500,1770,1250,"8276.4",1,2
7250,4,"4",760000,"Sold 11/18/2022",768500,3734,3450,"0.39",1,1
7251,4,"3",622000,"Sold 11/17/2022",628900,3056,2747,"10672.2",1,2
7252,4,"3",585000,"Sold 11/17/2022",589700,2594,2544,"8712",1,2
7253,3,"3",495000,"Sold 11/17/2022",500500,2095,1939,"7405.2",1,2
7254,3,"3",370000,"Sold 11/17/2022",373000,1999,1463,"5227.2",1,2
7255,6,"6",835000,"Sold 11/17/2022",841700,4101,4422,"6534",1,2
7256,4,"3",415000,"Sold 11/16/2022",418400,2350,2187,"0.396",1,1
7257,3,"3",540000,"Sold 11/15/2022",544400,1999,1911,"0.61",1,1
7258,2,"2",516000,"Sold 11/15/2022",543500,2050,1750,"1.26",1,1
7259,4,"3",669000,"Sold 11/15/2022",674400,3285,2684,"10280.16",1,2
7260,3,"1",168186,"Sold 11/15/2022",305000,1650,1050,"0.53",1,1
7261,3,"1",161094,"Sold 11/15/2022",159100,1650,1050,"0.59",1,1
7262,3,"1",156028,"Sold 11/15/2022",326200,1674,1050,"0.66",1,1
7263,2,"1",211753,"Sold 11/15/2022",208800,1500,775,"2.06",1,1
7264,3,"3",391500,"Sold 11/14/2022",394700,1980,1669,"4356",1,2
7265,4,"3",460000,"Sold 11/10/2022",463800,2199,2008,"8624.88",1,2
7266,5,"3",599000,"Sold 11/10/2022",603900,3200,3476,"0.28",1,1
7267,3,"2",335000,"Sold 11/07/2022",337700,1700,1283,"0.255",1,1
7268,3,"3",385000,"Sold 11/07/2022",388200,2100,1557,"6969.6",1,2
7269,4,"3",850000,"Sold 11/07/2022",745200,4387,2379,"3.3",1,1
7270,4,"3",485000,"Sold 11/07/2022",489000,2900,3128,"7840.8",1,2
7271,3,"2",270000,"Sold 11/04/2022",236300,1900,1562,"0.256",1,1
7272,3,"2",352500,"Sold 11/04/2022",356300,1926,1127,"6969.6",1,2
7273,4,"3",595000,"Sold 11/04/2022",601500,2525,2560,"0.31",1,1
7274,3,"1",211000,"Sold 11/03/2022",320338,1500,1018,"0.259",1,1
7275,3,"3",480000,"Sold 11/02/2022",485100,2350,2151,"5401.44",1,2
7276,3,"2",416998,"Sold 11/02/2022",421400,2027,1459,"7056.72",1,2
7277,3,"2",200000,"Sold 11/01/2022",375900,1900,1802,"0.463980716",1,1
7278,3,"1.5",86500,"Sold 11/01/2022",327600,1849,1644,"0.644995409",1,1
7279,3,"2",305500,"Sold 11/01/2022",308700,1883,1482,"0.460996327",1,1
7280,3,"2",432500,"Sold 10/31/2022",436900,2100,1510,"6882.48",1,2
7281,5,"4",711000,"Sold 10/31/2022",718300,3479,3884,"8276.4",1,2
7282,6,"6",1100000,"Sold 10/31/2022",1111200,5382,3265,"6534",1,2
7283,4,"2",320000,"Sold 10/28/2022",323100,1883,1554,"6098.4",1,2
7284,4,"3",575000,"Sold 10/28/2022",580600,2517,2574,"3179.88",1,2
7285,4,"4",685000,"Sold 10/27/2022",691600,3349,3593,"0.303",1,1
7286,4,"3",720000,"Sold 10/25/2022",715000,2625,2653,"3920.4",1,2
7287,3,"3",446500,"Sold 10/24/2022",450600,2350,2320,"6534",1,2
7288,3,"2",475000,"Sold 10/21/2022",479100,2052,1626,"0.35",1,1
7289,3,"2",300000,"Sold 10/21/2022",302600,1749,1243,"0.38",1,1
7290,4,"4",615000,"Sold 10/21/2022",620300,2900,2907,"0.69",1,1
7291,3,"2",385000,"Sold 10/21/2022",388300,1834,1268,"0.28",1,1
7292,3,"3",380000,"Sold 10/21/2022",383300,2094,1725,"5619.24",1,2
7293,5,"3",575000,"Sold 10/20/2022",289900,2995,3423,"9147.6",1,2
7294,4,"3",415000,"Sold 10/19/2022",418500,2625,2310,"9583.2",1,2
7295,3,"3",405000,"Sold 10/19/2022",408400,2252,1894,"0.3",1,1
7296,4,"3",475000,"Sold 10/19/2022",479000,2299,2307,"10018.8",1,2
7297,4,"3",565000,"Sold 10/19/2022",569700,2776,2629,"9801",1,2
7298,3,"2",450000,"Sold 10/19/2022",473000,2500,2139,"2395",1,2
7299,4,"3",529000,"Sold 10/18/2022",533300,2833,2628,"0.27",1,1
7300,2,"1",155000,"Sold 10/18/2022",250900,1500,711,"0.473",1,1
7301,3,"2",408000,"Sold 10/18/2022",411300,2117,1598,"8712",1,2
7302,3,"3",370000,"Sold 10/17/2022",373000,2100,1615,"9147.6",1,2
7303,3,"2",339900,"Sold 10/17/2022",342700,1700,1150,"0.31",1,1
7304,3,"3",375000,"Sold 10/17/2022",378000,1994,1595,"4748.04",1,2
7305,4,"3",640000,"Sold 10/17/2022",595300,2564,2656,"0.310996327",1,1
7306,4,"3",525000,"Sold 10/14/2022",529000,2700,2689,"0.26",1,1
7307,3,"3",450000,"Sold 10/14/2022",453400,2199,1834,"0.36",1,1
7308,3,"2",460000,"Sold 10/14/2022",463500,2194,1843,"7492.32",1,2
7309,3,"3",535000,"Sold 10/13/2022",539000,2580,2344,"9452.52",1,2
7310,5,"4",650000,"Sold 10/13/2022",654800,3168,3275,"10454.4",1,2
7311,4,"3",395000,"Sold 10/13/2022",397900,2094,1830,"5662.8",1,2
7312,3,"2",317000,"Sold 10/12/2022",319300,1700,1241,"7840.8",1,2
7313,3,"3",510000,"Sold 10/12/2022",513700,2250,1717,"0.28",1,1
7314,5,"5",750000,"Sold 10/12/2022",755400,3655,3840,"7405.2",1,2
7315,3,"3",420000,"Sold 10/11/2022",423000,2151,1401,"8712",1,2
7316,3,"2",420000,"Sold 10/11/2022",423000,1822,1266,"0.5",1,1
7317,3,"2",255000,"Sold 10/11/2022",256800,1928,1150,"5096.52",1,2
7318,3,"2",422500,"Sold 10/11/2022",425500,1836,1509,"0.366",1,1
7319,5,"3",554900,"Sold 10/11/2022",558900,2882,3065,"7884.36",1,2
7320,3,"3",512000,"Sold 10/11/2022",515600,2394,2165,"0.268",1,1
7321,5,"8",3300000,"Sold 10/07/2022",3236700,14447,8593,"4.54",1,1
7322,3,"2",290000,"Sold 10/06/2022",291400,1699,1293,"6098.4",1,2
7323,3,"3",495000,"Sold 10/06/2022",497300,2554,2376,"8624",1,2
7324,3,"2",297500,"Sold 10/05/2022",298900,1834,1365,"0.25",1,1
7325,3,"3",444000,"Sold 10/05/2022",446000,2350,1950,"2439",1,2
7326,3,"1",279900,"Sold 10/04/2022",281200,1563,1028,"0.27",1,1
7327,4,"3",305000,"Sold 10/04/2022",445900,2199,1873,"0.392",1,1
7328,3,"3",475000,"Sold 10/04/2022",477100,2275,2046,"10497.96",1,2
7329,3,"3",395000,"Sold 10/03/2022",396700,2149,1446,"5227.2",1,2
7330,4,"3",435000,"Sold 09/30/2022",436700,2214,1701,"7840.8",1,2
7331,2,"2",390000,"Sold 09/30/2022",391500,2100,2194,"0.58",1,1
7332,3,"2",435000,"Sold 09/30/2022",436700,2175,1552,"10323.72",1,2
7333,3,"2",430000,"Sold 09/30/2022",431700,2275,2096,"0.36",1,1
7334,3,"2",270000,"Sold 09/30/2022",310300,1695,1192,"0.58",1,1
7335,4,"2",362000,"Sold 09/30/2022",363400,2085,1409,"5227.2",1,2
7336,2,"2",315000,"Sold 09/30/2022",316200,1992,1018,"5140.08",1,2
7337,4,"4",750000,"Sold 09/30/2022",752900,3646,3596,"8276.4",1,2
7338,3,"2",365000,"Sold 09/29/2022",366300,1800,1209,"0.25",1,1
7339,4,"5",1201500,"Sold 09/29/2022",1206100,5842,4356,"0.309986226",1,1
7340,3,"3",625500,"Sold 09/28/2022",627800,2895,2413,"7840.8",1,2
7341,3,"3",419000,"Sold 09/27/2022",420500,2125,1658,"6534",1,2
7342,3,"2",373500,"Sold 09/27/2022",378300,1849,1447,"0.327",1,1
7343,4,"3",449900,"Sold 09/26/2022",451600,2284,2094,"9757.44",1,2
7344,5,"6",1175000,"Sold 09/26/2022",1194400,5219,4518,"0.501",1,1
7345,3,"4",535000,"Sold 09/23/2022",537200,2700,2611,"0.36",1,1
7346,4,"3",590000,"Sold 09/23/2022",591900,2495,2188,"0.27",1,1
7347,3,"2.5",150000,"Sold 09/22/2022",430400,2199,1735,"7927",1,2
7348,3,"2",315000,"Sold 09/22/2022",316000,1749,1150,"0.42",1,1
7349,3,"3",475000,"Sold 09/22/2022",476400,2400,2246,"0.31",1,1
7350,4,"3",600000,"Sold 09/22/2022",601800,2969,2986,"0.298",1,1
7351,3,"3",405000,"Sold 09/21/2022",406200,2085,1564,"6969.6",1,2
7352,3,"2",400000,"Sold 09/21/2022",401200,1849,1326,"0.32",1,1
7353,4,"3",668000,"Sold 09/21/2022",670000,3244,2451,"0.29",1,1
7354,3,"3",405000,"Sold 09/20/2022",406200,2149,1616,"0.39",1,1
7355,3,"2",349000,"Sold 09/19/2022",350000,1875,1372,"0.357988981",1,1
7356,3,"2",349000,"Sold 09/19/2022",350000,1769,1162,"0.33",1,1
7357,3,"3",442000,"Sold 09/16/2022",443100,2125,1609,"10018.8",1,2
7358,4,"4",649000,"Sold 09/16/2022",650600,3150,3300,"0.28",1,1
7359,4,"3",550000,"Sold 09/16/2022",551300,2594,2341,"7840.8",1,2
7360,3,"3",400000,"Sold 09/16/2022",401000,2299,1650,"9147.6",1,2
7361,5,"4",900000,"Sold 09/16/2022",902200,4368,3844,"0.28",1,1
7362,3,"2",440000,"Sold 09/15/2022",441000,1914,1520,"0.57",1,1
7363,3,"2",375000,"Sold 09/15/2022",375900,1999,1524,"0.434",1,1
7364,4,"3",489000,"Sold 09/14/2022",490100,2525,2267,"5227.2",1,2
7365,4,"3",590000,"Sold 09/14/2022",591300,2350,2122,"0.25",1,1
7366,3,"2",435000,"Sold 09/13/2022",435900,1954,1355,"0.522",1,1
7367,3,"3",534900,"Sold 09/13/2022",536100,2420,2202,"8712",1,2
7368,4,"3",625000,"Sold 09/12/2022",623700,2969,3093,"9147.6",1,2
7369,3,"3",470000,"Sold 09/09/2022",470800,2299,1957,"0.3",1,1
7370,3,"3",385000,"Sold 09/08/2022",385600,2039,1561,"0.45",1,1
7371,4,"3",430000,"Sold 09/08/2022",430700,2313,1936,"10193.04",1,2
7372,3,"2",355000,"Sold 09/07/2022",355500,1800,1293,"0.32",1,1
7373,4,"2",395000,"Sold 09/06/2022",395500,2027,1430,"6534",1,2
7374,4,"5",510000,"Sold 09/05/2022",510500,3294,3631,"0.69",1,1
7375,3,"2.5",311500,"Sold 09/01/2022",333400,1774,1222,"5227",1,2
7376,4,"3",454500,"Sold 08/31/2022",454800,2129,1912,"9583.2",1,2
7377,3,"3",445000,"Sold 08/31/2022",445300,2025,1558,"0.38",1,1
7378,4,"4",575000,"Sold 08/31/2022",575400,2900,2814,"0.38",1,1
7379,3,"2",295000,"Sold 08/31/2022",295200,1800,1459,"0.278",1,1
7380,4,"3",400000,"Sold 08/31/2022",400300,2262,1902,"0.38",1,1
7381,4,"2",509000,"Sold 08/31/2022",509400,2194,1800,"9016.92",1,2
7382,3,"3",430000,"Sold 08/29/2022",450100,2023,1647,"10367.28",1,2
7383,3,"3",510000,"Sold 08/29/2022",510300,2474,2481,"0.4",1,1
7384,4,"3",630000,"Sold 08/29/2022",630400,3052,2700,"0.28",1,1
7385,5,"5",755000,"Sold 08/26/2022",755300,3656,4500,"0.5",1,1
7386,3,"3",422900,"Sold 08/25/2022",423200,2149,1840,"6534",1,2
7387,3,"2",481000,"Sold 08/25/2022",481200,2138,1662,"0.45",1,1
7388,3,"2",385000,"Sold 08/24/2022",385100,1900,1613,"0.44",1,1
7389,3,"3",450000,"Sold 08/24/2022",450100,2199,1855,"0.6",1,1
7390,3,"3",420000,"Sold 08/24/2022",420100,2199,1853,"7405.2",1,2
7391,5,"3",565000,"Sold 08/24/2022",565200,2995,2989,"0.28",1,1
7392,4,"3",450000,"Sold 08/24/2022",450100,2275,2120,"6969.6",1,2
7393,4,"5",1335000,"Sold 08/24/2022",1367800,5972,4262,"0.561",1,1
7394,4,"3",490000,"Sold 08/23/2022",490100,2650,2527,"0.45",1,1
7395,2,"1",255256,"Sold 08/23/2022",339700,1800,1780,"1.259986226",1,1
7396,3,"2",326000,"Sold 08/23/2022",326100,1900,1525,"0.469995409",1,1
7397,4,"3",455000,"Sold 08/23/2022",455100,2149,2068,"5227.2",1,2
7398,2,"1",100000,"Sold 08/19/2022",100000,1500,924,"0.534986226",1,1
7399,4,"5",1245000,"Sold 08/19/2022",1277300,5576,3964,"0.52",1,1
7400,4,"3",509000,"Sold 08/17/2022",482800,2740,2249,"0.25",1,1
7401,2,"1",268000,"Sold 08/16/2022",268000,1500,846,"0.424",1,1
7402,3,"3",450000,"Sold 08/15/2022",449900,2194,1771,"9801",1,2
7403,4,"3",475000,"Sold 08/15/2022",474900,2230,1917,"9844.56",1,2
7404,3,"3",417500,"Sold 08/12/2022",417300,2085,1500,"8712",1,2
7405,4,"3",775000,"Sold 08/12/2022",774700,3753,3219,"5227.2",1,2
7406,3,"2",480000,"Sold 08/11/2022",479800,2043,1898,"0.28",1,1
7407,3,"3",430000,"Sold 08/11/2022",429800,2056,1653,"0.356",1,1
7408,3,"2",380000,"Sold 08/11/2022",379800,1800,1106,"4356",1,2
7409,4,"3",558000,"Sold 08/11/2022",557700,2526,2718,"0.47899449",1,1
7410,4,"3",535000,"Sold 08/10/2022",534700,2350,2223,"0.37",1,1
7411,4,"3",407000,"Sold 08/08/2022",406700,2299,1950,"9147.6",1,2
7412,5,"4",780000,"Sold 08/08/2022",779500,3776,3266,"6969.6",1,2
7413,3,"3",495000,"Sold 08/05/2022",494600,2299,1985,"9408.96",1,2
7414,6,"2",475500,"Sold 08/05/2022",480600,2299,2525,"0.75",1,1
7415,3,"2",395000,"Sold 08/04/2022",394700,1944,1408,"0.281",1,1
7416,3,"2",385000,"Sold 08/04/2022",384700,2053,1447,"0.38",1,1
7417,4,"3",380000,"Sold 08/03/2022",379600,2199,2305,"0.499",1,1
7418,4,"3",475000,"Sold 08/03/2022",474600,2129,1865,"9583.2",1,2
7419,3,"2",292000,"Sold 08/03/2022",291700,1758,1140,"0.3",1,1
7420,3,"3",387000,"Sold 08/03/2022",386600,1900,1512,"4791.6",1,2
7421,3,"1",315000,"Sold 08/01/2022",314700,1594,1021,"0.459",1,1
7422,3,"3",385000,"Sold 08/01/2022",384600,2094,1689,"6664.68",1,2
7423,3,"3",495000,"Sold 07/29/2022",494500,2178,1696,"0.298",1,1
7424,3,"3",440000,"Sold 07/29/2022",439500,1999,1415,"7405.2",1,2
7425,4,"3",550000,"Sold 07/29/2022",549400,2650,2674,"0.318",1,1
7426,4,"4",750000,"Sold 07/29/2022",747100,3615,NULL,"0.135",1,1
7427,3,"3",385000,"Sold 07/28/2022",384600,2199,1770,"0.34",1,1
7428,3,"2",310000,"Sold 07/28/2022",309700,1749,1178,"7840.8",1,2
7429,4,"4",815000,"Sold 07/28/2022",814100,3947,3052,"0.25",1,1
7430,3,"2.5",354500,"Sold 07/28/2022",354100,1927,1691,"1916",1,2
7431,3,"3",470000,"Sold 07/27/2022",469500,2129,1870,"8276.4",1,2
7432,3,"3",431000,"Sold 07/26/2022",430500,2100,1965,"0.48",1,1
7433,3,"3",468000,"Sold 07/25/2022",467500,2050,1684,"0.26",1,1
7434,4,"3",650000,"Sold 07/25/2022",649300,3149,2670,"10018.8",1,2
7435,4,"3",618000,"Sold 07/25/2022",617300,2594,2496,"0.26",1,1
7436,4,"3",560000,"Sold 07/25/2022",559400,2600,2651,"7405.2",1,2
7437,5,"4",645000,"Sold 07/25/2022",644300,3125,2999,"10018.8",1,2
7438,3,"3",415000,"Sold 07/22/2022",414500,2199,1858,"10193.04",1,2
7439,3,"2",450000,"Sold 07/21/2022",449500,2129,1911,"0.36",1,1
7440,4,"3",500000,"Sold 07/21/2022",499500,2299,2041,"0.252",1,1
7441,4,"3",435000,"Sold 07/21/2022",434500,2244,1982,"5967.72",1,2
7442,4,"3",700000,"Sold 07/21/2022",554400,2554,2308,"6621",1,2
7443,3,"3",555000,"Sold 07/21/2022",554400,2394,2361,"9583.2",1,2
7444,3,"2",470000,"Sold 07/20/2022",469500,1991,1370,"7448.76",1,2
7445,4,"3",640000,"Sold 07/20/2022",639300,3102,2444,"8712",1,2
7446,4,"5",1150000,"Sold 07/20/2022",1190000,5192,3994,"0.97",1,1
7447,3,"3",450000,"Sold 07/19/2022",449500,2250,1957,"0",1,2
7448,3,"3",569500,"Sold 07/19/2022",568900,2744,2300,"10018.8",1,2
7449,4,"3",525000,"Sold 07/19/2022",524400,2594,2430,"0.28",1,1
7450,4,"3",600000,"Sold 07/18/2022",599300,2299,2041,"0.28",1,1
7451,3,"3",380000,"Sold 07/18/2022",379600,1949,1350,"3746.16",1,2
7452,3,"2",386000,"Sold 07/18/2022",385600,1800,1374,"0.35",1,1
7453,4,"3",562500,"Sold 07/18/2022",561900,2199,1905,"0.31",1,1
7454,4,"3",779000,"Sold 07/15/2022",778100,3778,2861,"0.25",1,1
7455,4,"3",635000,"Sold 07/14/2022",634300,3080,2821,"0.26",1,1
7456,4,"4",625000,"Sold 07/14/2022",624300,3032,3500,"0.27",1,1
7457,3,"2",341000,"Sold 07/13/2022",340600,1900,1512,"0.459",1,1
7458,4,"2",436500,"Sold 07/13/2022",436000,1999,1470,"4791.6",1,2
7459,4,"3",630000,"Sold 07/12/2022",629300,3056,2275,"0.282",1,1
7460,5,"3",712500,"Sold 07/12/2022",711700,3457,2626,"0.32",1,1
7461,4,"3",461000,"Sold 07/12/2022",460500,2275,1947,"10236.6",1,2
7462,3,"3",570000,"Sold 07/11/2022",569400,2314,2022,"0.34",1,1
7463,3,"3",565000,"Sold 07/11/2022",564400,2564,2450,"0.29",1,1
7464,3,"2",452500,"Sold 07/08/2022",452000,2149,1534,"10454.4",1,2
7465,4,"3",600000,"Sold 07/08/2022",599300,2668,2442,"8276.4",1,2
7466,4,"3",658000,"Sold 07/08/2022",657200,3194,2590,"10018.8",1,2
7467,4,"3",480000,"Sold 07/08/2022",479400,2175,1552,"6098.4",1,2
7468,2,"2",310100,"Sold 07/07/2022",310100,1559,1068,"3746.16",1,2
7469,3,"3",510000,"Sold 07/07/2022",509400,2394,2116,"9147.6",1,2
7470,3,"3",440000,"Sold 07/07/2022",439500,2199,1702,"9147.6",1,2
7471,3,"3",470000,"Sold 07/07/2022",469500,2076,1523,"7405.2",1,2
7472,5,"5",875000,"Sold 07/07/2022",874000,4247,4172,"0.311",1,1
7473,3,"3",385000,"Sold 07/06/2022",384600,2122,1549,"0.304",1,1
7474,3,"2",386500,"Sold 07/06/2022",368300,2094,1300,"5227.2",1,2
7475,3,"3",410000,"Sold 07/06/2022",409500,2199,1796,"0.31",1,1
7476,4,"3",530000,"Sold 07/05/2022",529400,2275,1956,"0.792",1,1
7477,4,"3",700000,"Sold 07/01/2022",699200,3400,3014,"9801",1,2
7478,3,"3",475000,"Sold 06/30/2022",474500,2220,1793,"0.3",1,1
7479,3,"3",450000,"Sold 06/30/2022",449500,2149,1895,"8276.4",1,2
7480,2,"1",290000,"Sold 06/30/2022",302000,1694,1200,"1",1,1
7481,3,"3",476000,"Sold 06/29/2022",475400,2072,1683,"0.36",1,1
7482,4,"3",580000,"Sold 06/29/2022",579400,2495,2656,"0.54",1,1
7483,4,"3",603000,"Sold 06/29/2022",602400,2594,2400,"0.464",1,1
7484,3,"2",580000,"Sold 06/29/2022",579400,2194,1711,"6969.6",1,2
7485,3,"3",375000,"Sold 06/28/2022",401800,1949,1595,"3484.8",1,2
7486,3,"2",360000,"Sold 06/28/2022",359600,1749,1505,"0.25",1,1
7487,3,"2",430000,"Sold 06/28/2022",429600,2039,1453,"10018.8",1,2
7488,5,"3",560000,"Sold 06/28/2022",559400,2999,2883,"0.25",1,1
7489,3,"3",465000,"Sold 06/28/2022",464600,2250,1935,"8276.4",1,2
7490,4,"3",650000,"Sold 06/28/2022",649400,3159,2683,"7840.8",1,2
7491,4,"3",585000,"Sold 06/27/2022",584500,2292,2040,"0.256",1,1
7492,2,"2",387000,"Sold 06/27/2022",386600,1895,1462,"0.594995409",1,1
7493,4,"3",500000,"Sold 06/27/2022",499500,2199,1898,"0.468",1,1
7494,4,"3",610000,"Sold 06/27/2022",609400,2900,2858,"0.38",1,1
7495,4,"2.5",470000,"Sold 06/27/2022",469600,2294,2105,"10236",1,2
7496,4,"3",607000,"Sold 06/24/2022",606500,2740,2440,"0.27",1,1
7497,3,"2",369900,"Sold 06/24/2022",369700,1839,1262,"0.292",1,1
7498,3,"3",404000,"Sold 06/23/2022",370600,2039,1661,"6969.6",1,2
7499,3,"3",495000,"Sold 06/22/2022",494700,1994,1510,"10454.4",1,2
7500,4,"2",410000,"Sold 06/22/2022",409700,2094,1542,"6098.4",1,2
7501,2,"2",315000,"Sold 06/21/2022",314800,1895,1228,"3484.8",1,2
7502,3,"3",445000,"Sold 06/21/2022",481200,2466,2295,"0.33",1,1
7503,3,"2",560000,"Sold 06/21/2022",559700,2327,2000,"0.37",1,1
7504,3,"2",351000,"Sold 06/21/2022",350800,1749,1283,"0.29",1,1
7505,5,"4",925000,"Sold 06/21/2022",924500,4502,4223,"9844.56",1,2
7506,3,"3",345000,"Sold 06/20/2022",365600,2085,1470,"0.31",1,1
7507,2,"1",60000,"Sold 06/17/2022",221700,1400,864,"0.611",1,1
7508,3,"3",415000,"Sold 06/17/2022",414900,1994,1652,"4791.6",1,2
7509,3,"2",536000,"Sold 06/16/2022",535900,2400,2084,"0.322",1,1
7510,3,"3",653000,"Sold 06/16/2022",652800,3182,2148,"0.78",1,1
7511,3,"3",500150,"Sold 06/16/2022",500400,2275,1952,"0.26",1,1
7512,4,"3",535000,"Sold 06/16/2022",534900,2295,2057,"6098.4",1,2
7513,4,"3",575000,"Sold 06/16/2022",574900,2400,2276,"10715.76",1,2
7514,6,"4",875000,"Sold 06/16/2022",874700,4262,4315,"0.27",1,1
7515,4,"3",645000,"Sold 06/16/2022",644800,3143,2496,"0.25",1,1
7516,4,"3",542500,"Sold 06/15/2022",542400,2740,2399,"0.37",1,1
7517,3,"2",4000,"Sold 06/15/2022",397400,2154,1530,"0.85",1,1
7518,3,"3",510000,"Sold 06/15/2022",509900,2265,1910,"10018.8",1,2
7519,4,"3",462500,"Sold 06/15/2022",462400,2149,1550,"6011.28",1,2
7520,3,"2",550000,"Sold 06/15/2022",549900,2199,1814,"7274.52",1,2
7521,3,"3",511111,"Sold 06/14/2022",511400,2214,1835,"8712",1,2
7522,6,"4",690000,"Sold 06/14/2022",689900,3364,4107,"0.25",1,1
7523,3,"3",675000,"Sold 06/14/2022",674900,3291,2546,"0.288",1,1
7524,3,"3",530000,"Sold 06/13/2022",530000,2294,1955,"10018.8",1,2
7525,3,"2.5",592000,"Sold 06/13/2022",592000,2367,2708,"0.476997245",1,1
7526,3,"4",665757,"Sold 06/10/2022",666100,3249,2421,"1.02",1,1
7527,3,"2",341000,"Sold 06/10/2022",341000,1931,1412,"0.28",1,1
7528,4,"3",626000,"Sold 06/10/2022",626100,2958,2633,"10454.4",1,2
7529,4,"3",661500,"Sold 06/10/2022",661600,3228,2805,"8276.4",1,2
7530,3,"3",585000,"Sold 06/09/2022",585100,2755,2455,"10802.88",1,2
7531,4,"4",585000,"Sold 06/09/2022",585100,2998,2824,"0.38",1,1
7532,3,"2",345000,"Sold 06/09/2022",345100,1800,1191,"0.3",1,1
7533,4,"3",555000,"Sold 06/09/2022",555100,2525,2624,"1089",1,2
7534,4,"3",515000,"Sold 06/09/2022",515100,2175,1572,"7405.2",1,2
7535,5,"4",940000,"Sold 06/09/2022",940200,4588,3861,"0.55",1,1
7536,3,"2",360000,"Sold 06/08/2022",360100,3294,2070,"0.37",1,1
7537,3,"3",375000,"Sold 06/08/2022",375100,2039,1624,"0.37",1,1
7538,3,"3",340000,"Sold 06/08/2022",340100,1999,1776,"2918",1,2
7539,5,"3",680000,"Sold 06/08/2022",680200,3319,2548,"7405.2",1,2
7540,4,"4",750000,"Sold 06/08/2022",750200,3661,3237,"7840.8",1,2
7541,4,"3",462000,"Sold 06/07/2022",462100,2650,2457,"0.33",1,1
7542,3,"2",340000,"Sold 06/07/2022",340100,1700,1301,"7840.8",1,2
7543,3,"3",463000,"Sold 06/07/2022",463100,2178,1724,"10454.4",1,2
7544,4,"2",386000,"Sold 06/07/2022",386100,2085,1471,"5227.2",1,2
7545,3,"3",430000,"Sold 06/06/2022",430200,2027,1570,"8276.4",1,2
7546,3,"3",516000,"Sold 06/06/2022",516200,2250,1952,"5662.8",1,2
7547,3,"3",430000,"Sold 06/03/2022",430200,2166,1801,"0.41",1,1
7548,4,"3",540000,"Sold 06/03/2022",540300,2240,1881,"8712",1,2
7549,8,"6",913000,"Sold 06/03/2022",913500,4461,7778,"0.588980716",1,1
7550,5,"4",975000,"Sold 06/03/2022",975600,4765,3802,"0.479",1,1
7551,4,"3",545000,"Sold 06/02/2022",545300,2250,1927,"8232.84",1,2
7552,3,"2",475000,"Sold 06/02/2022",475300,1849,1247,"7405.2",1,2
7553,3,"2",445000,"Sold 06/02/2022",445300,1911,1572,"0.533",1,1
7554,3,"2",399900,"Sold 06/02/2022",400300,2101,1552,"0.36",1,1
7555,3,"3",430000,"Sold 06/02/2022",430300,1994,1650,"4356",1,2
7556,3,"3",565000,"Sold 06/01/2022",565400,2195,1860,"0.29",1,1
7557,3,"2",387000,"Sold 06/01/2022",387300,1895,1546,"0.358",1,1
