props.dateSold,props.propertyType,props.lotAreaValue,props.address,props.variableData.text,props.variableData.type,props.zestimate,props.imgSrc,props.price,props.bedrooms,props.contingentListingType,props.longitude,props.latitude,props.listingStatus,props.zpid,props.rentZestimate,props.daysOnZillow,props.bathrooms,props.livingArea,props.country,props.currency,props.lotAreaUnit,props.hasImage
1678950000000,SINGLE_FAMILY,0.37,"4203 Destrier Dr, Durham, NC 27703",Sold 03/16/2023,RECENTLY_SOLD,342700,https://photos.zillowstatic.com/fp/0d05257c0dccc513c59f8faefaf67298-p_e.jpg,337000,3,,-78.81223,35.98816,RECENTLY_SOLD,50008844,2020,-1,2,1688,USA,USD,acres,TRUE
1678950000000,SINGLE_FAMILY,6098.4,"1021 Bengel Dr, Durham, NC 27703",Sold 03/16/2023,RECENTLY_SOLD,326400,https://photos.zillowstatic.com/fp/c2f262e78efbc3094882b0765fd1ef59-p_e.jpg,321000,3,,-78.80976,36.006367,RECENTLY_SOLD,80201937,1869,-1,3,1632,USA,USD,sqft,TRUE
1678950000000,SINGLE_FAMILY,5662.8,"126 Glenview Ln, Durham, NC 27703",Sold 03/16/2023,RECENTLY_SOLD,447400,https://photos.zillowstatic.com/fp/b89abab7d72cd468647454b2df1da171-p_e.jpg,440000,3,,-78.82859,35.962208,RECENTLY_SOLD,109913374,2398,-1,3,2439,USA,USD,sqft,TRUE
1678863600000,SINGLE_FAMILY,8102,"2306 Kate St, Durham, NC 27703",Sold 03/15/2023,RECENTLY_SOLD,304100,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.97899627685547,-78.87488555908203&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=HQxyP62uiGtcx-LWXfTImmeH8UQ=",299000,4,,-78.874886,35.978996,RECENTLY_SOLD,49976701,1700,-1,1,1575,USA,USD,sqft,
1678863600000,SINGLE_FAMILY,0.3289944904,"2616 Rochelle St, Durham, NC 27703",Sold 03/15/2023,RECENTLY_SOLD,190100,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.99033737182617,-78.85319519042969&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=HdP78T3_ALrC1WzmpoBi0z94qkc=",120000,2,,-78.853195,35.990337,RECENTLY_SOLD,49988880,1500,-1,1,784,USA,USD,acres,
1678863600000,SINGLE_FAMILY,0.53,"532 Olive Branch Rd, Durham, NC 27703",Sold 03/15/2023,RECENTLY_SOLD,325400,https://photos.zillowstatic.com/fp/8719fb54e7ab58c76d35aa673abd182a-p_e.jpg,320000,3,,-78.78292,35.96303,RECENTLY_SOLD,50028061,1642,-1,2,1367,USA,USD,acres,TRUE
1678863600000,SINGLE_FAMILY,8145.72,"1605 Magnolia Oak Pl, Durham, NC 27703",Sold 03/15/2023,RECENTLY_SOLD,411900,https://photos.zillowstatic.com/fp/6007f1f05f5aa10fe1baa3bada3bc1f5-p_e.jpg,405000,4,,-78.82104,35.933197,RECENTLY_SOLD,59713229,2281,-1,3,2116,USA,USD,sqft,TRUE
1678863600000,SINGLE_FAMILY,10018.8,"320 Rondelay Dr, Durham, NC 27703",Sold 03/15/2023,RECENTLY_SOLD,416900,https://photos.zillowstatic.com/fp/1817f0d3d907486a07d135163f21257b-p_e.jpg,410000,3,,-78.78817,35.96661,RECENTLY_SOLD,87756710,2495,-1,3,2353,USA,USD,sqft,TRUE
1678863600000,SINGLE_FAMILY,10367.28,"113 Oakchest Ct, Durham, NC 27703",Sold 03/15/2023,RECENTLY_SOLD,483000,https://photos.zillowstatic.com/fp/60cdb6f0da41d0fe2e975d9ecd1139f1-p_e.jpg,475000,4,,-78.79175,35.973965,RECENTLY_SOLD,87757288,2498,-1,3,2906,USA,USD,sqft,TRUE
1678863600000,SINGLE_FAMILY,4791.6,"1036 Skies Ln, Durham, NC 27703",Sold 03/15/2023,RECENTLY_SOLD,381400,https://photos.zillowstatic.com/fp/0d4b04fc2c17f2584cb7d503e44af6b9-p_e.jpg,375000,3,,-78.83698,35.963814,RECENTLY_SOLD,124721788,2199,-1,3,1950,USA,USD,sqft,TRUE
1678777200000,SINGLE_FAMILY,0.584,"2509 Rochelle St, Durham, NC 27703",Sold 03/14/2023,RECENTLY_SOLD,213600,https://photos.zillowstatic.com/fp/95d6f3c4bf07bb5726ea7c0e7300b1ca-p_e.jpg,210000,2,,-78.85635,35.991615,RECENTLY_SOLD,49988809,1500,-1,1,1034,USA,USD,acres,TRUE
1678777200000,SINGLE_FAMILY,0.277,"1613 Waddell Ct, Durham, NC 27703",Sold 03/14/2023,RECENTLY_SOLD,574700,https://photos.zillowstatic.com/fp/084f1bd44ae04a5e6bab465d9d64f071-p_e.jpg,565000,4,,-78.82795,35.954063,RECENTLY_SOLD,98208854,2728,-1,5,2860,USA,USD,acres,TRUE
1678690800000,SINGLE_FAMILY,0.47,"112 N Guthrie Ave, Durham, NC 27703",Sold 03/13/2023,RECENTLY_SOLD,386700,https://photos.zillowstatic.com/fp/703111a07026fcb53008c5407c8b076d-p_e.jpg,420000,3,,-78.87574,35.98679,RECENTLY_SOLD,49975157,2125,-1,1,1952,USA,USD,acres,TRUE
1678690800000,SINGLE_FAMILY,8276.4,"2 Capri Ter, Durham, NC 27703",Sold 03/13/2023,RECENTLY_SOLD,264500,https://photos.zillowstatic.com/fp/7f9f6301c770ef4f5a7fd1c26f7775af-p_e.jpg,260000,3,,-78.867096,35.98439,RECENTLY_SOLD,49981531,1440,-1,2,961,USA,USD,sqft,TRUE
1678690800000,SINGLE_FAMILY,8276,"11 Manson Pl, Durham, NC 27703",Sold 03/13/2023,RECENTLY_SOLD,91600,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.982582092285156,-78.84406280517578&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=mnFMGZV0K4mycSjRP_LJXDy3zCQ=",90000,3,,-78.84406,35.982582,RECENTLY_SOLD,49989213,1415,-1,1,995,USA,USD,sqft,
1678690800000,SINGLE_FAMILY,6969.6,"2308 Magnolia Tree Ln, Durham, NC 27703",Sold 03/13/2023,RECENTLY_SOLD,468000,https://photos.zillowstatic.com/fp/dda87936aea3de5f1292147b1997b326-p_e.jpg,460000,3,,-78.878174,35.9511,RECENTLY_SOLD,157438614,2294,-1,3,2290,USA,USD,sqft,TRUE
1678690800000,SINGLE_FAMILY,4530.24,"1293 White Flint Cir, Durham, NC 27703",Sold 03/13/2023,RECENTLY_SOLD,359000,https://photos.zillowstatic.com/fp/9c2937d7cffb558448017bebf40463fb-p_e.jpg,365390,2,,-78.78599,35.947144,RECENTLY_SOLD,338384534,1895,-1,2,1381,USA,USD,sqft,TRUE
1678435200000,SINGLE_FAMILY,5749.92,"312 Winward Pointe Dr, Durham, NC 27703",Sold 03/10/2023,RECENTLY_SOLD,341000,https://photos.zillowstatic.com/fp/83542932457cfc4ffa4c0d13d4c6567f-p_e.jpg,335000,3,,-78.81616,35.975468,RECENTLY_SOLD,50011170,2045,-1,3,1941,USA,USD,sqft,TRUE
1678435200000,SINGLE_FAMILY,0.28,"103 Coralbell Ct, Durham, NC 27703",Sold 03/10/2023,RECENTLY_SOLD,234100,https://photos.zillowstatic.com/fp/7bf8f72b13c8d9327d748663c531dc89-p_e.jpg,230000,3,,-78.80631,35.99104,RECENTLY_SOLD,50011825,1764,-1,2,1015,USA,USD,acres,TRUE
1678435200000,SINGLE_FAMILY,6098.4,"1016 Laredo Ln, Durham, NC 27703",Sold 03/10/2023,RECENTLY_SOLD,681900,https://photos.zillowstatic.com/fp/b84a1acf0c166d900f0722278396b8ff-p_e.jpg,670000,5,,-78.808014,35.953754,RECENTLY_SOLD,124726477,3332,-1,4,3761,USA,USD,sqft,TRUE
1678348800000,SINGLE_FAMILY,3920.4,"1608 E Main St, Durham, NC 27703",Sold 03/09/2023,RECENTLY_SOLD,378100,https://photos.zillowstatic.com/fp/827f7e1599b6640449bd09cbd7b17307-p_e.jpg,332500,3,,-78.883156,35.98515,RECENTLY_SOLD,49974908,1900,-1,3,1200,USA,USD,sqft,TRUE
1678348800000,SINGLE_FAMILY,8712,"1606 E Main St, Durham, NC 27703",Sold 03/09/2023,RECENTLY_SOLD,389600,https://photos.zillowstatic.com/fp/7a84759f53873b9ea438fe2c9cff9365-p_e.jpg,332500,3,,-78.883286,35.985203,RECENTLY_SOLD,49974909,2136,-1,3,1200,USA,USD,sqft,TRUE
1678348800000,SINGLE_FAMILY,0.32,"409 Melbourne St, Durham, NC 27703",Sold 03/09/2023,RECENTLY_SOLD,264700,https://photos.zillowstatic.com/fp/1f0256fc7fc7fef4532ef7d6359143e0-p_e.jpg,260000,3,,-78.85265,35.995174,RECENTLY_SOLD,50006961,1643,-1,2,1159,USA,USD,acres,TRUE
1678348800000,SINGLE_FAMILY,0.392,"3606 Willow Springs Rd, Durham, NC 27703",Sold 03/09/2023,RECENTLY_SOLD,269800,https://photos.zillowstatic.com/fp/75127059c5855279a01806ecde481ab2-p_e.jpg,265000,2,,-78.82895,35.97654,RECENTLY_SOLD,50009263,1927,-1,2,1585,USA,USD,acres,TRUE
1678348800000,SINGLE_FAMILY,8015.04,"9 Thorton Ct, Durham, NC 27703",Sold 03/09/2023,RECENTLY_SOLD,438200,https://photos.zillowstatic.com/fp/557618686e090905270b30c50b350682-p_e.jpg,430000,4,,-78.8334,35.92771,RECENTLY_SOLD,80203914,2384,-1,3,2264,USA,USD,sqft,TRUE
1678348800000,SINGLE_FAMILY,8058.6,"2306 Gilman St, Durham, NC 27703",Sold 03/09/2023,RECENTLY_SOLD,453000,https://photos.zillowstatic.com/fp/dc7843bfdd55bc7d788347f97357652b-p_e.jpg,445000,5,,-78.804184,35.961422,RECENTLY_SOLD,98207248,2450,-1,3,2697,USA,USD,sqft,TRUE
1678348800000,SINGLE_FAMILY,2613.6,"1608A E Main St, Durham, NC 27703",Sold 03/09/2023,RECENTLY_SOLD,360400,https://photos.zillowstatic.com/fp/c81eef73a05c039a673c1a0ba03302e0-p_e.jpg,332500,3,,-78.87704,35.98589,RECENTLY_SOLD,2060736247,2459,-1,3,1170,USA,USD,sqft,TRUE
1678262400000,SINGLE_FAMILY,3920.4,"512 N Maple St, Durham, NC 27703",Sold 03/08/2023,RECENTLY_SOLD,259600,https://photos.zillowstatic.com/fp/c2b974346aa93c80d8618a57e65818be-p_e.jpg,255000,2,,-78.88041,35.99103,RECENTLY_SOLD,49975416,1540,-1,1,1066,USA,USD,sqft,TRUE
1678262400000,SINGLE_FAMILY,0.286,"1020 Benning St, Durham, NC 27703",Sold 03/08/2023,RECENTLY_SOLD,244400,https://photos.zillowstatic.com/fp/0f41cf434d2cbcc2ca38b18967fd733f-p_e.jpg,240000,3,,-78.86819,36.001144,RECENTLY_SOLD,49981155,1700,-1,2,1358,USA,USD,acres,TRUE
1678262400000,SINGLE_FAMILY,0,"3311 Nantuckett Ave, Durham, NC 27703",Sold 03/08/2023,RECENTLY_SOLD,331900,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.976016998291016,-78.83967590332031&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=FI4-RYzMyeE5uwz9LhKS7hnYSk0=",326000,3,,-78.839676,35.976017,RECENTLY_SOLD,50006547,1834,-1,3,1610,USA,USD,sqft,
1678262400000,SINGLE_FAMILY,7405.2,"511 Pebblestone Dr, Durham, NC 27703",Sold 03/08/2023,RECENTLY_SOLD,392000,https://photos.zillowstatic.com/fp/1ff89a6fb7147b2b5fb3beef46e27819-p_e.jpg,385000,3,,-78.81219,36.00705,RECENTLY_SOLD,70593090,2094,-1,3,2235,USA,USD,sqft,TRUE
1678262400000,SINGLE_FAMILY,6403.32,"104 Shady Rest Ct, Durham, NC 27703",Sold 03/08/2023,RECENTLY_SOLD,508100,https://photos.zillowstatic.com/fp/0be4f5a9c229deee44bac29de028f065-p_e.jpg,499000,3,,-78.87506,35.95056,RECENTLY_SOLD,157439452,2289,-1,3,2516,USA,USD,sqft,TRUE
1678262400000,SINGLE_FAMILY,5227.2,"110 Peninsula Ct, Durham, NC 27703",Sold 03/08/2023,RECENTLY_SOLD,485700,https://photos.zillowstatic.com/fp/7c97596bfb0102a883c2bca0ab3ef8d2-p_e.jpg,477000,4,,-78.82819,35.963943,RECENTLY_SOLD,242011192,2394,-1,3,2593,USA,USD,sqft,TRUE
1678176000000,SINGLE_FAMILY,10454.4,"712 Pleasant Dr, Durham, NC 27703",Sold 03/07/2023,RECENTLY_SOLD,311600,https://photos.zillowstatic.com/fp/06ac17060238e494edd759e2c658326e-p_e.jpg,306000,3,,-78.852646,35.965298,RECENTLY_SOLD,50006334,1527,-1,1,1077,USA,USD,sqft,TRUE
1678089600000,SINGLE_FAMILY,8.387993572,"1409 Doc Nichols Rd, Durham, NC 27703",Sold 03/06/2023,RECENTLY_SOLD,230300,https://photos.zillowstatic.com/fp/3bf6317c3417a39baf75cc76de03c51b-p_e.jpg,82500,2,,-78.791435,35.95274,RECENTLY_SOLD,98194688,1562,-1,1,,USA,USD,acres,TRUE
1678089600000,SINGLE_FAMILY,4399.56,"2045 Tanners Mill Dr, Durham, NC 27703",Sold 03/06/2023,RECENTLY_SOLD,392100,https://photos.zillowstatic.com/fp/4c918a8fc58fcea8f3af9d3e9dd9dbc2-p_e.jpg,385000,3,,-78.83688,35.965748,RECENTLY_SOLD,151080143,2194,-1,3,2016,USA,USD,sqft,TRUE
1677830400000,SINGLE_FAMILY,0.421,"6 Harold Keen Ct, Durham, NC 27703",Sold 03/03/2023,RECENTLY_SOLD,504400,https://photos.zillowstatic.com/fp/2aa29fe5feceeb6295b0cda5ffb6522b-p_e.jpg,495000,4,,-78.81065,35.973804,RECENTLY_SOLD,50010871,3099,-1,4,3110,USA,USD,acres,TRUE
1677830400000,SINGLE_FAMILY,0.26,"504 Bellmeade Bay Dr, Durham, NC 27703",Sold 03/03/2023,RECENTLY_SOLD,379900,https://photos.zillowstatic.com/fp/e8d59f1259ea62f9705b59da597ee395-p_e.jpg,373000,4,,-78.81952,35.974396,RECENTLY_SOLD,50011257,2065,-1,2,1840,USA,USD,acres,TRUE
1677830400000,SINGLE_FAMILY,0.3799816345,"5703 Hadrian Dr, Durham, NC 27703",Sold 03/03/2023,RECENTLY_SOLD,331200,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.99186325073242,-78.80762481689453&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=rzFoc6pTY0B8ImellsfUz6xweAQ=",325000,3,,-78.807625,35.991863,RECENTLY_SOLD,50011637,2014,-1,2.5,2016,USA,USD,acres,
1677830400000,SINGLE_FAMILY,0.739,"501 Lightwood St, Durham, NC 27703",Sold 03/03/2023,RECENTLY_SOLD,331200,https://photos.zillowstatic.com/fp/fe099463e5c107d09a8b9882c0ddf808-p_e.jpg,325000,4,,-78.80846,35.987923,RECENTLY_SOLD,50011734,2065,-1,3,1757,USA,USD,acres,TRUE
1677830400000,SINGLE_FAMILY,0.32,"8 Seawell Ct, Durham, NC 27703",Sold 03/03/2023,RECENTLY_SOLD,596200,https://photos.zillowstatic.com/fp/942889bdea0062b9406c9175b0232047-p_e.jpg,585000,5,,-78.82617,35.94881,RECENTLY_SOLD,89697858,2949,-1,3,3157,USA,USD,acres,TRUE
1677830400000,SINGLE_FAMILY,10454.4,"422 Glenview Ln, Durham, NC 27703",Sold 03/03/2023,RECENTLY_SOLD,443300,https://photos.zillowstatic.com/fp/9e9488e8c0b0f78caf774af04164d21c-p_e.jpg,435000,3,,-78.823235,35.96237,RECENTLY_SOLD,109947307,2389,-1,3,2433,USA,USD,sqft,TRUE
1677744000000,SINGLE_FAMILY,0.425,"5609 Hadrian Dr, Durham, NC 27703",Sold 03/02/2023,RECENTLY_SOLD,376400,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.99101257324219,-78.80744171142578&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ffklUjHxkxdtfI2aJd9xCbndWtk=",291500,3,,-78.80744,35.991013,RECENTLY_SOLD,50011631,2025,-1,2.5,2032,USA,USD,acres,
1677744000000,SINGLE_FAMILY,0.29,"5315 Hadrian Dr, Durham, NC 27703",Sold 03/02/2023,RECENTLY_SOLD,331300,https://photos.zillowstatic.com/fp/5f8480b0707d1dce0be94e36bfebc610-p_e.jpg,325000,3,,-78.81174,35.990772,RECENTLY_SOLD,50011705,1825,-1,2,1397,USA,USD,acres,TRUE
1677744000000,SINGLE_FAMILY,0.37,"52 S Engels Cir, Durham, NC 27703",Sold 03/02/2023,RECENTLY_SOLD,356700,https://photos.zillowstatic.com/fp/058bd6d67633d92645f5eb2d6f697ae7-p_e.jpg,350000,4,,-78.81097,35.98786,RECENTLY_SOLD,50011747,2094,-1,2,1841,USA,USD,acres,TRUE
1677744000000,SINGLE_FAMILY,7840.8,"519 Crossview Ln, Durham, NC 27703",Sold 03/02/2023,RECENTLY_SOLD,361800,https://photos.zillowstatic.com/fp/0bfcd7912dc18e9c8cbf4862b92fe9d7-p_e.jpg,355000,4,,-78.820435,35.973515,RECENTLY_SOLD,59713356,2050,-1,3,1819,USA,USD,sqft,TRUE
1677744000000,SINGLE_FAMILY,5488.56,"3413 Flat River Dr, Durham, NC 27703",Sold 03/02/2023,RECENTLY_SOLD,433200,https://photos.zillowstatic.com/fp/0ea20964830918a182c86328b595a915-p_e.jpg,425000,3,,-78.807816,35.95345,RECENTLY_SOLD,124721921,2294,-1,3,2101,USA,USD,sqft,TRUE
1677744000000,SINGLE_FAMILY,4791.6,"1206 Homecoming Way, Durham, NC 27703",Sold 03/02/2023,RECENTLY_SOLD,406600,https://photos.zillowstatic.com/fp/dc2fb7e055ab47a62d66fa95698eae6d-p_e.jpg,399000,3,,-78.81987,35.99767,RECENTLY_SOLD,331466000,2100,-1,3,1998,USA,USD,sqft,TRUE
1677657600000,SINGLE_FAMILY,5227.2,"9 Pumpkin Pl, Durham, NC 27703",Sold 03/01/2023,RECENTLY_SOLD,356800,https://photos.zillowstatic.com/fp/f9a80140b46a735a29b033bc5a26bcdb-p_e.jpg,350000,4,,-78.83555,35.982567,RECENTLY_SOLD,98187757,2194,-1,3,2112,USA,USD,sqft,TRUE
1677657600000,SINGLE_FAMILY,5227.2,"1106 Meadow Wood Dr, Durham, NC 27703",Sold 03/01/2023,RECENTLY_SOLD,519900,https://photos.zillowstatic.com/fp/4da1a22c453675933a4b72f818c01e05-p_e.jpg,510000,4,,-78.87632,35.9497,RECENTLY_SOLD,157440283,2279,-1,3,2520,USA,USD,sqft,TRUE
1677657600000,SINGLE_FAMILY,5227.2,"1025 Sweet Cream Ct, Durham, NC 27703",Sold 03/01/2023,RECENTLY_SOLD,407800,https://photos.zillowstatic.com/fp/3cb7366673f808db0875bcf230d9cf5d-p_e.jpg,400000,3,,-78.820984,35.996925,RECENTLY_SOLD,305926995,2127,-1,3,2013,USA,USD,sqft,TRUE
1677657600000,SINGLE_FAMILY,7840.8,"1711 Sandoval Dr, Durham, NC 27703",Sold 03/01/2023,RECENTLY_SOLD,739100,https://photos.zillowstatic.com/fp/8c59f2a36dba326a18ce0f1f2468f9d8-p_e.jpg,725000,5,,-78.80813,35.949615,RECENTLY_SOLD,305927387,3608,-1,4,3289,USA,USD,sqft,TRUE
1677571200000,SINGLE_FAMILY,0.39,"1223 S Mineral Springs Rd, Durham, NC 27703",Sold 02/28/2023,RECENTLY_SOLD,231900,https://photos.zillowstatic.com/fp/9b29e17bd3981139768b80cd11d7ca2c-p_e.jpg,227500,3,,-78.832535,35.96306,RECENTLY_SOLD,50009404,1749,-1,2,1150,USA,USD,acres,TRUE
1677571200000,SINGLE_FAMILY,0.28,"617 Guy Walker Way, Durham, NC 27703",Sold 02/28/2023,RECENTLY_SOLD,412900,https://photos.zillowstatic.com/fp/39b0ea061087f0dfd46a6878295de8d3-p_e.jpg,405000,3,,-78.81034,35.969303,RECENTLY_SOLD,50010986,2388,-1,3,2283,USA,USD,acres,TRUE
1677571200000,SINGLE_FAMILY,7971.48,"311 Winward Pointe Dr, Durham, NC 27703",Sold 02/28/2023,RECENTLY_SOLD,479200,https://photos.zillowstatic.com/fp/b653390c66c84990a3ddd3bcecff3205-p_e.jpg,470000,4,,-78.81563,35.97528,RECENTLY_SOLD,50011133,2169,-1,3,2002,USA,USD,sqft,TRUE
1677571200000,SINGLE_FAMILY,0.2779843893,"4217 Sweet Gum Ct, Durham, NC 27703",Sold 02/28/2023,RECENTLY_SOLD,368600,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.99696350097656,-78.80279541015625&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=eX7QNeLm_0pmkMhpgkb4uGHtxBo=",298000,3,,-78.802795,35.996964,RECENTLY_SOLD,50012148,2025,-1,3,2068,USA,USD,acres,
1677571200000,SINGLE_FAMILY,7840.8,"815 Statler Dr, Durham, NC 27703",Sold 02/28/2023,RECENTLY_SOLD,355800,https://photos.zillowstatic.com/fp/1065e1c4b8efc059f99f49f4cfc3bd79-p_e.jpg,349000,3,,-78.81395,36.004005,RECENTLY_SOLD,70921427,2094,-1,3,2260,USA,USD,sqft,TRUE
1677571200000,SINGLE_FAMILY,8712,"118 Foxborough Ln, Durham, NC 27703",Sold 02/28/2023,RECENTLY_SOLD,509700,https://photos.zillowstatic.com/fp/d2c78f57eaafa66b1186af5929ca1ea3-p_e.jpg,500000,5,,-78.80578,35.96125,RECENTLY_SOLD,98204685,2495,-1,3,2672,USA,USD,sqft,TRUE
1677571200000,SINGLE_FAMILY,5270.76,"108 Manning Way, Durham, NC 27703",Sold 02/28/2023,RECENTLY_SOLD,402700,https://photos.zillowstatic.com/fp/15fcede7998d07b2315ab5a99b33458b-p_e.jpg,395000,2,,-78.78325,35.928677,RECENTLY_SOLD,123654418,1810,-1,2,1431,USA,USD,sqft,TRUE
1677571200000,SINGLE_FAMILY,6490.44,"1712 Horne Creek Dr, Durham, NC 27703",Sold 02/28/2023,RECENTLY_SOLD,555600,https://photos.zillowstatic.com/fp/1e9f812e48b6ca963bdaf7ccc815816f-p_e.jpg,545000,3,,-78.78148,35.936913,RECENTLY_SOLD,124721884,2394,-1,3,2208,USA,USD,sqft,TRUE
1677571200000,SINGLE_FAMILY,0.33,"1602 Lathrop St, Durham, NC 27703",Sold 02/28/2023,RECENTLY_SOLD,321100,https://photos.zillowstatic.com/fp/168c53f72063ae5f4b55e093cb139196-p_e.jpg,315000,3,,-78.87423,35.992344,RECENTLY_SOLD,304175951,1849,-1,2,1120,USA,USD,acres,TRUE
1677484800000,SINGLE_FAMILY,0.4,"801 Carter Ave, Durham, NC 27703",Sold 02/27/2023,RECENTLY_SOLD,268100,https://photos.zillowstatic.com/fp/b584add6c618261330b6bd6977ef4e7d-p_e.jpg,263000,3,,-78.855385,35.96722,RECENTLY_SOLD,49988655,1500,-1,2,1008,USA,USD,acres,TRUE
1677484800000,SINGLE_FAMILY,5662.8,"3511 Skybrook Ln, Durham, NC 27703",Sold 02/27/2023,RECENTLY_SOLD,428200,https://photos.zillowstatic.com/fp/8db083c4b7f0107cf0724df101487ebc-p_e.jpg,419900,3,,-78.82906,35.927113,RECENTLY_SOLD,80199018,2294,-1,3,2558,USA,USD,sqft,TRUE
1677484800000,SINGLE_FAMILY,6534,"3 Flowering Apricot Dr, Durham, NC 27703",Sold 02/27/2023,RECENTLY_SOLD,591300,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.9442253112793,-78.87651062011719&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=oQDHL20j8z_wTes9xIgBdSFqcSc=",580000,3,,-78.87651,35.944225,RECENTLY_SOLD,98203726,2127,-1,2.5,2030,USA,USD,sqft,
1677484800000,SINGLE_FAMILY,6969.6,"1121 Belvins Trace Dr, Durham, NC 27703",Sold 02/27/2023,RECENTLY_SOLD,565800,https://photos.zillowstatic.com/fp/00914763951bd0a5e7d386a2c0fef953-p_e.jpg,555000,2,,-78.78196,35.93446,RECENTLY_SOLD,124722670,2250,-1,2,2045,USA,USD,sqft,TRUE
1677484800000,SINGLE_FAMILY,5662.8,"6436 Crown Pkwy, Durham, NC 27703",Sold 02/27/2023,RECENTLY_SOLD,575000,https://photos.zillowstatic.com/fp/8f0ec6c72aa5ff226924d2c8d1106f3c-p_e.jpg,564000,3,,-78.82824,35.8989,RECENTLY_SOLD,157439715,2199,-1,3,2288,USA,USD,sqft,TRUE
1677484800000,SINGLE_FAMILY,0.5109963269,"3201 Ginger Hill Ln, Durham, NC 27703",Sold 02/27/2023,RECENTLY_SOLD,458300,https://photos.zillowstatic.com/fp/d2a6acf1baa22196655c532472a6f56a-p_e.jpg,449500,3,,-78.836174,36.00273,RECENTLY_SOLD,338384857,2100,-1,2.5,2059,USA,USD,acres,TRUE
1677225600000,SINGLE_FAMILY,4922,"115 Dare Pines Way, Durham, NC 27703",Sold 02/24/2023,RECENTLY_SOLD,484300,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.93606185913086,-78.78570556640625&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=3Yr1-b4pG-l5NlRY1ToC1kHBuGI=",475000,2,,-78.785706,35.93606,RECENTLY_SOLD,125716785,1900,-1,2,1530,USA,USD,sqft,
1677225600000,SINGLE_FAMILY,5401.44,"102 Raiford Ct, Durham, NC 27703",Sold 02/24/2023,RECENTLY_SOLD,484300,https://photos.zillowstatic.com/fp/41048c2a2f3779ce9bec57716e15a0a7-p_e.jpg,475000,2,,-78.78595,35.93532,RECENTLY_SOLD,125981784,2100,-1,2,1798,USA,USD,sqft,TRUE
1677225600000,SINGLE_FAMILY,6969.6,"112 Gadwall Ln, Durham, NC 27703",Sold 02/24/2023,RECENTLY_SOLD,713700,https://photos.zillowstatic.com/fp/3ebc842c356872ecc3b0d0aefe508299-p_e.jpg,700000,3,,-78.792595,35.936413,RECENTLY_SOLD,242011110,3465,-1,3,2796,USA,USD,sqft,TRUE
1677225600000,SINGLE_FAMILY,5052.96,"1277 White Flint Cir, Durham, NC 27703",Sold 02/24/2023,RECENTLY_SOLD,399600,https://photos.zillowstatic.com/fp/5469bc394c71f052b0763f2eb9c06a76-p_e.jpg,407470,2,,-78.7862,35.948074,RECENTLY_SOLD,338384528,2100,-1,3,1777,USA,USD,sqft,TRUE
1677225600000,SINGLE_FAMILY,0.4,"4407 Cottendale Dr, Durham, NC 27703",Sold 02/24/2023,RECENTLY_SOLD,535300,https://photos.zillowstatic.com/fp/1c64289c49fe146a6a55f72e257d49b0-p_e.jpg,525000,3,,-78.8312,35.937565,RECENTLY_SOLD,338384794,2175,-1,3,1817,USA,USD,acres,TRUE
1677139200000,SINGLE_FAMILY,0.46,"814 Ricon Pl, Durham, NC 27703",Sold 02/23/2023,RECENTLY_SOLD,314600,https://photos.zillowstatic.com/fp/12d1d983be1cd520b30401c077a79c82-p_e.jpg,308500,3,,-78.82763,35.96978,RECENTLY_SOLD,50009407,2070,-1,2,1946,USA,USD,acres,TRUE
